tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,jpg_url,retweet_count,favorite_count,dog_breed,prediction_probability
782598640137187329,2016-10-02 15:10:30+00:00,11,10,Timmy,,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1901,7896,malamute,0.8408709999999999
782305867769217024,2016-10-01 19:47:08+00:00,12,10,Sampson,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,5653,16859,briard,0.5044270000000001
781955203444699136,2016-09-30 20:33:43+00:00,11,10,Chipson,,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,3419,11250,No Prediction,
781661882474196992,2016-09-30 01:08:10+00:00,5,10,,,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,2759,10556,Pembroke,0.438087
781524693396357120,2016-09-29 16:03:01+00:00,12,10,,,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,5641,20978,Chesapeake_Bay_retriever,0.0035225
781251288990355457,2016-09-28 21:56:36+00:00,11,10,Oakley,,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2108,8537,Mexican_hairless,0.8877709999999999
781163403222056960,2016-09-28 16:07:23+00:00,10,10,,,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,2780,9926,Shetland_sheepdog,0.973841
780931614150983680,2016-09-28 00:46:20+00:00,13,10,,puppo,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,7420,21891,No Prediction,
780858289093574656,2016-09-27 19:54:58+00:00,10,10,Dash,,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,2041,7264,Chesapeake_Bay_retriever,0.488555
780800785462489090,2016-09-27 16:06:28+00:00,11,10,Koda,,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,1322,5553,Siberian_husky,0.951963
780601303617732608,2016-09-27 02:53:48+00:00,12,10,Hercules,,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,3391,12256,Saint_Bernard,0.995143
780543529827336192,2016-09-26 23:04:13+00:00,12,10,,,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1765,6376,golden_retriever,0.628312
780459368902959104,2016-09-26 17:29:48+00:00,11,10,Bear,,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1091,5353,Great_Dane,0.382491
780192070812196864,2016-09-25 23:47:39+00:00,11,10,,,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,2277,8809,vizsla,0.144012
779834332596887552,2016-09-25 00:06:08+00:00,11,10,Scout,,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,7146,19115,golden_retriever,0.99383
779377524342161408,2016-09-23 17:50:56+00:00,12,10,,pupper,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,3150,8896,No Prediction,
779056095788752897,2016-09-22 20:33:42+00:00,13,10,,,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,4595,14908,Chihuahua,0.721188
778990705243029504,2016-09-22 16:13:51+00:00,11,10,Jay,,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,7294,20176,cocker_spaniel,0.7153510000000001
778748913645780993,2016-09-22 00:13:04+00:00,11,10,Mya,,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1328,6956,Staffordshire_bullterrier,0.351434
778650543019483137,2016-09-21 17:42:10+00:00,10,10,Strider,,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1525,5831,German_shepherd,0.515699
778624900596654080,2016-09-21 16:00:17+00:00,11,10,Penny,,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,1020,4688,Airedale,0.786089
778408200802557953,2016-09-21 01:39:11+00:00,14,10,,,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,4380,13748,Pembroke,0.8483620000000001
778383385161035776,2016-09-21 00:00:35+00:00,13,10,Nala,,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1118,5899,collie,0.345266
778286810187399168,2016-09-20 17:36:50+00:00,11,10,Stanley,,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,3338,10470,Boston_bull,0.32207
778039087836069888,2016-09-20 01:12:28+00:00,12,10,,pupper,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2680,8595,German_shepherd,0.717776
778027034220126208,2016-09-20 00:24:34+00:00,27,10,Sophie,pupper,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1637,6615,clumber,0.946718
777885040357281792,2016-09-19 15:00:20+00:00,3,10,Wesley,,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1647,6396,Afghan_hound,0.123529
777684233540206592,2016-09-19 01:42:24+00:00,12,10,,,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,2972,11329,cocker_spaniel,0.253442
777621514455814149,2016-09-18 21:33:11+00:00,12,10,Derek,,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,2528,8823,chow,0.999823
777189768882946048,2016-09-17 16:57:35+00:00,12,10,Jeffrey,,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,4351,14399,Chihuahua,0.988412
776813020089548800,2016-09-16 16:00:31+00:00,12,10,Solomon,,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1224,4928,toy_poodle,0.51661
776477788987613185,2016-09-15 17:48:25+00:00,11,10,Huck,pupper,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,2814,8902,Labrador_retriever,0.8848389999999999
776218204058357768,2016-09-15 00:36:55+00:00,13,10,,floofer,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,16038,30166,Samoyed,0.940326
776201521193218049,2016-09-14 23:30:38+00:00,10,10,O,,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,2540,9699,Rottweiler,0.502228
776113305656188928,2016-09-14 17:40:06+00:00,11,10,Sampson,pupper,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,4412,11861,No Prediction,
776088319444877312,2016-09-14 16:00:49+00:00,10,10,,,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,153,1856,pug,7.657020000000001e-05
775842724423557120,2016-09-13 23:44:54+00:00,12,10,Blue,,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2684,11816,chow,0.520022
775733305207554048,2016-09-13 16:30:07+00:00,11,10,Anakin,doggo,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,4028,13987,No Prediction,
775729183532220416,2016-09-13 16:13:44+00:00,13,10,,,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,4648,13103,No Prediction,
775364825476165632,2016-09-12 16:05:54+00:00,11,10,Finley,doggo,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3001,7451,beagle,0.571229
775085132600442880,2016-09-11 21:34:30+00:00,13,10,Tucker,,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,4792,15676,chow,0.316565
774757898236878852,2016-09-10 23:54:11+00:00,12,10,Finley,,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1804,8673,toy_poodle,0.7199409999999999
774639387460112384,2016-09-10 16:03:16+00:00,10,10,Sprinkles,,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1754,6781,Walker_hound,0.6275930000000001
774314403806253056,2016-09-09 18:31:54+00:00,14,10,,,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,5590,21956,Eskimo_dog,0.5960449999999999
773985732834758656,2016-09-08 20:45:53+00:00,11,10,Winnie,pupper,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,3911,10817,pug,0.10957
773922284943896577,2016-09-08 16:33:46+00:00,12,10,Heinrich,,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1765,6444,Pomeranian,0.554331
773704687002451968,2016-09-08 02:09:06+00:00,12,10,Loki,,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,1646,6657,silky_terrier,0.324251
773670353721753600,2016-09-07 23:52:41+00:00,10,10,Shakespeare,,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1325,5386,Old_English_sheepdog,0.969311
773547596996571136,2016-09-07 15:44:53+00:00,11,10,Chelsea,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,6233,22266,Norwegian_elkhound,0.372202
773308824254029826,2016-09-06 23:56:05+00:00,12,10,Bungalo,,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,7542,23491,Labrador_retriever,0.151406
773247561583001600,2016-09-06 19:52:39+00:00,10,10,Chip,,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,3286,9528,miniature_pinscher,0.08336879999999999
773191612633579521,2016-09-06 16:10:20+00:00,12,10,Grey,,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,4185,10071,Blenheim_spaniel,0.427766
772877495989305348,2016-09-05 19:22:09+00:00,11,10,,,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,3914,8637,Norwegian_elkhound,0.138523
772826264096874500,2016-09-05 15:58:34+00:00,11,10,Roosevelt,,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,2370,8127,basset,0.915351
772581559778025472,2016-09-04 23:46:12+00:00,10,10,,,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,1713,6552,Newfoundland,0.574345
772193107915964416,2016-09-03 22:02:38+00:00,12,10,Willem,pupper,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1405,6091,Pembroke,0.367945
772152991789019136,2016-09-03 19:23:13+00:00,10,10,,,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,1142,3830,golden_retriever,0.275318
772117678702071809,2016-09-03 17:02:54+00:00,12,10,Jack,,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,749,3806,Labrador_retriever,0.217821
772114945936949249,2016-09-03 16:52:02+00:00,10,10,Finn,,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,472,2747,Chihuahua,0.803293
772102971039580160,2016-09-03 16:04:27+00:00,11,10,Penny,,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,950,4028,Pembroke,0.54178
771770456517009408,2016-09-02 18:03:10+00:00,11,10,Davey,,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,3418,12103,papillon,0.53318
771500966810099713,2016-09-02 00:12:18+00:00,12,10,Dakota,,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,2633,8310,Labrador_retriever,0.833952
771380798096281600,2016-09-01 16:14:48+00:00,11,10,Fizz,,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,5128,10541,collie,0.503728
771136648247640064,2016-09-01 00:04:38+00:00,11,10,Dixie,,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,2955,9205,golden_retriever,0.297402
771102124360998913,2016-08-31 21:47:27+00:00,12,10,Charlie,,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1455,6273,Labrador_retriever,0.568789
771014301343748096,2016-08-31 15:58:28+00:00,7,10,,,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1672,6921,No Prediction,
770787852854652928,2016-08-31 00:58:39+00:00,10,10,Winston,,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1210,4953,Bernese_mountain_dog,0.787812
770772759874076672,2016-08-30 23:58:40+00:00,11,10,Sebastian,,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1427,5202,chow,0.979515
770655142660169732,2016-08-30 16:11:18+00:00,11,10,very,,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,1782,7385,No Prediction,
770414278348247044,2016-08-30 00:14:12+00:00,11,10,Al,,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,2120,6368,golden_retriever,0.0535696
770293558247038976,2016-08-29 16:14:30+00:00,10,10,Jackson,,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1495,6279,Italian_greyhound,0.931668
770069151037685760,2016-08-29 01:22:47+00:00,10,10,Carbon,,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,2317,7639,Boston_bull,0.414965
769940425801170949,2016-08-28 16:51:16+00:00,12,10,Klein,,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,9651,31545,miniature_pinscher,0.796313
769695466921623552,2016-08-28 00:37:54+00:00,13,10,Titan,,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1696,6449,pug,0.407117
769212283578875904,2016-08-26 16:37:54+00:00,12,10,DonDon,,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1738,5424,golden_retriever,0.16653800000000002
768970937022709760,2016-08-26 00:38:52+00:00,12,10,Kirby,,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,6570,14435,Pomeranian,0.182358
768855141948723200,2016-08-25 16:58:45+00:00,11,10,Jesse,,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,897,4226,chow,0.7202189999999999
768609597686943744,2016-08-25 00:43:02+00:00,10,10,Lou,,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1216,4150,basenji,0.183283
768596291618299904,2016-08-24 23:50:10+00:00,12,10,Oakley,,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1292,5067,Great_Pyrenees,0.729745
768473857036525572,2016-08-24 15:43:39+00:00,11,10,Chevy,,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,3463,13700,Labrador_retriever,0.73917
768193404517830656,2016-08-23 21:09:14+00:00,8,10,Gerald,doggo,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,3567,10924,No Prediction,
767884188863397888,2016-08-23 00:40:31+00:00,10,10,Tito,,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,1391,4765,No Prediction,
767754930266464257,2016-08-22 16:06:54+00:00,11,10,Philbert,,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,5435,16089,vizsla,0.307794
767500508068192258,2016-08-21 23:15:55+00:00,12,10,Louie,,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,2361,7537,chow,0.483228
767191397493538821,2016-08-21 02:47:37+00:00,13,10,,doggo,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,3789,12367,No Prediction,
767122157629476866,2016-08-20 22:12:29+00:00,13,10,Rupert,,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2876,10220,toy_poodle,0.873841
766793450729734144,2016-08-20 00:26:19+00:00,10,10,Rufus,,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1365,5092,beagle,0.451697
766693177336135680,2016-08-19 17:47:52+00:00,11,10,Brudge,,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,803,4033,Doberman,0.948355
766423258543644672,2016-08-18 23:55:18+00:00,9,10,Shadoe,,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,1604,6023,keeshond,0.995823
766313316352462849,2016-08-18 16:38:26+00:00,12,10,Oscar,,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1904,6827,toy_poodle,0.966896
766069199026450432,2016-08-18 00:28:24+00:00,12,10,Juno,,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,856,4246,redbone,0.484855
766008592277377025,2016-08-17 20:27:34+00:00,11,10,Angel,,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,503,3762,Welsh_springer_spaniel,0.7281529999999999
765719909049503744,2016-08-17 01:20:27+00:00,12,10,Brat,,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,2166,7263,golden_retriever,0.969518
765669560888528897,2016-08-16 22:00:23+00:00,12,10,Tove,,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1233,5206,beagle,0.993333
765395769549590528,2016-08-16 03:52:26+00:00,13,10,my,,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,3407,26731,Pembroke,0.509491
765371061932261376,2016-08-16 02:14:15+00:00,11,10,Louie,pupper,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2185,7096,golden_retriever,0.829456
765222098633691136,2016-08-15 16:22:20+00:00,10,10,Gromit,,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,3419,11670,dalmatian,0.556595
764857477905154048,2016-08-14 16:13:27+00:00,12,10,Aubie,,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1787,6477,Bernese_mountain_dog,0.7920590000000001
764259802650378240,2016-08-13 00:38:30+00:00,10,10,Kota,,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1508,6043,German_shepherd,0.973677
763837565564780549,2016-08-11 20:40:41+00:00,11,10,Alfie,,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,4183,12644,malamute,0.375098
763183847194451968,2016-08-10 01:23:03+00:00,8,10,Clark,,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1480,5403,miniature_poodle,0.354674
763103485927849985,2016-08-09 20:03:43+00:00,10,10,Belle,,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,2307,7385,chow,0.0390848
762699858130116608,2016-08-08 17:19:51+00:00,11,10,Leela,,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,3640,12193,kelpie,0.519047
762471784394268675,2016-08-08 02:13:34+00:00,12,10,Glenn,,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,6448,11258,Samoyed,0.540276
762464539388485633,2016-08-08 01:44:46+00:00,12,10,Buddy,,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4199,10334,chow,0.999953
762316489655476224,2016-08-07 15:56:28+00:00,11,10,Scout,,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1127,4815,No Prediction,
762035686371364864,2016-08-06 21:20:40+00:00,14,10,,,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,15623,31986,No Prediction,
761976711479193600,2016-08-06 17:26:19+00:00,12,10,Shelby,,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,2021,5422,Labrador_retriever,0.475552
761745352076779520,2016-08-06 02:06:59+00:00,11,10,,,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,868,4287,No Prediction,
761672994376806400,2016-08-05 21:19:27+00:00,10,10,,,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,29255,49670,No Prediction,
761599872357261312,2016-08-05 16:28:54+00:00,11,10,Sephie,,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1194,4136,Gordon_setter,0.240427
761334018830917632,2016-08-04 22:52:29+00:00,10,10,Bruce,,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1460,5209,Norwegian_elkhound,0.8229360000000001
761292947749015552,2016-08-04 20:09:17+00:00,11,10,Bonaparte,,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1089,4499,standard_poodle,0.6608930000000001
761227390836215808,2016-08-04 15:48:47+00:00,10,10,Albert,,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,1573,5339,French_bulldog,0.280802
761004547850530816,2016-08-04 01:03:17+00:00,11,10,Bo,,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,3497,11352,golden_retriever,0.735163
760893934457552897,2016-08-03 17:43:45+00:00,11,10,Wishes,doggo,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,984,3825,Blenheim_spaniel,0.113992
760656994973933572,2016-08-03 02:02:14+00:00,11,10,Rose,,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1921,6592,golden_retriever,0.760546
760641137271070720,2016-08-03 00:59:13+00:00,12,10,Theo,,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,1306,4996,No Prediction,
760539183865880579,2016-08-02 18:14:06+00:00,12,10,Atlas,,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,3636,7582,Samoyed,0.988013
760290219849637889,2016-08-02 01:44:48+00:00,13,10,Rocco,,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,11545,26887,Old_English_sheepdog,0.3022
760252756032651264,2016-08-01 23:15:56+00:00,4,10,Fido,,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,870,3945,No Prediction,
760190180481531904,2016-08-01 19:07:17+00:00,10,10,Sadie,,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,1815,5717,No Prediction,
759923798737051648,2016-08-01 01:28:46+00:00,10,10,,,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,5678,14696,Labrador_retriever,0.324579
759846353224826880,2016-07-31 20:21:02+00:00,11,10,Kirby,,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1982,6744,Sussex_spaniel,0.355395
759793422261743616,2016-07-31 16:50:42+00:00,12,10,Maggie,"doggo, pupper",https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,1923,5970,golden_retriever,0.985876
759557299618865152,2016-07-31 01:12:26+00:00,10,10,Emma,,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,1191,4711,golden_retriever,0.763333
759447681597108224,2016-07-30 17:56:51+00:00,11,10,Oakley,,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,2467,8511,kuvasz,0.223148
759197388317847553,2016-07-30 01:22:17+00:00,12,10,Luna,,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,1953,6084,kuvasz,0.5113409999999999
759099523532779520,2016-07-29 18:53:24+00:00,7,10,Toby,,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,4187,14541,Shetland_sheepdog,0.12903399999999998
759047813560868866,2016-07-29 15:27:55+00:00,11,10,Spencer,,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,2028,6500,Labrador_retriever,0.778546
758854675097526272,2016-07-29 02:40:28+00:00,11,10,Lilli,,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,900,3554,Old_English_sheepdog,0.0237914
758828659922702336,2016-07-29 00:57:05+00:00,13,10,,doggo,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,3849,11233,Chesapeake_Bay_retriever,0.480048
758740312047005698,2016-07-28 19:06:01+00:00,12,10,Boston,,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1618,5746,Chesapeake_Bay_retriever,0.848514
758474966123810816,2016-07-28 01:31:38+00:00,11,10,Brandonald,,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1005,3812,Pembroke,0.546145
758467244762497024,2016-07-28 01:00:57+00:00,165,10,,,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,2222,4797,Labrador_retriever,0.4363770000000001
758405701903519748,2016-07-27 20:56:24+00:00,10,10,Odie,,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,1918,5214,Chesapeake_Bay_retriever,0.702954
758355060040593408,2016-07-27 17:35:10+00:00,11,10,Corey,,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1077,3402,Pembroke,0.987643
758041019896193024,2016-07-26 20:47:17+00:00,9,10,,,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,376,2706,Cardigan,0.0512653
757741869644341248,2016-07-26 00:58:34+00:00,10,10,Leonard,,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,3261,6887,Old_English_sheepdog,0.128899
757725642876129280,2016-07-25 23:54:05+00:00,11,10,Beckham,,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,1217,4544,Labrador_retriever,0.128128
757611664640446465,2016-07-25 16:21:11+00:00,12,10,Cooper,,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,1112,4575,bluetick,0.829259
757596066325864448,2016-07-25 15:19:12+00:00,4,10,,,https://pbs.twimg.com/media/CoOFmk3WEAAG6ql.jpg,1061,4340,No Prediction,
757400162377592832,2016-07-25 02:20:45+00:00,13,10,,,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,6875,15169,golden_retriever,0.0878003
757393109802180609,2016-07-25 01:52:43+00:00,10,10,,doggo,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,1743,5823,Labrador_retriever,0.787125
757354760399941633,2016-07-24 23:20:20+00:00,8,10,Devón,,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,1425,4524,Italian_greyhound,0.914667
756998049151549440,2016-07-23 23:42:53+00:00,11,10,Oliver,,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,1991,6292,golden_retriever,0.678555
756939218950160384,2016-07-23 19:49:07+00:00,12,10,Jax,pupper,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,2016,6652,golden_retriever,0.790371
756651752796094464,2016-07-23 00:46:50+00:00,11,10,Gert,,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1307,5059,Pembroke,0.294808
756526248105566208,2016-07-22 16:28:07+00:00,13,10,,doggo,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,3597,10424,No Prediction,
756303284449767430,2016-07-22 01:42:09+00:00,11,10,,,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,1098,3935,golden_retriever,0.981652
756288534030475264,2016-07-22 00:43:32+00:00,12,10,,,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,17745,44057,French_bulldog,0.032492200000000006
756275833623502848,2016-07-21 23:53:04+00:00,10,10,,puppo,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1536,6422,Airedale,0.602957
755955933503782912,2016-07-21 02:41:54+00:00,12,10,,pupper,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,2893,7323,Pekinese,0.596882
755206590534418437,2016-07-19 01:04:16+00:00,14,10,one,doggo,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,5380,16443,No Prediction,
755110668769038337,2016-07-18 18:43:07+00:00,13,10,Watson,,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,11116,21209,Labrador_retriever,0.708974
754856583969079297,2016-07-18 01:53:28+00:00,11,10,Winnie,,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,2534,6899,golden_retriever,0.8723850000000001
754747087846248448,2016-07-17 18:38:22+00:00,12,10,Keith,,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,523,2590,No Prediction,
754482103782404096,2016-07-17 01:05:25+00:00,10,10,Milo,,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg,1956,5295,No Prediction,
754449512966619136,2016-07-16 22:55:55+00:00,11,10,Dex,,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,735,3754,beagle,0.858513
754120377874386944,2016-07-16 01:08:03+00:00,10,10,,,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,2360,7890,chow,0.168909
753655901052166144,2016-07-14 18:22:23+00:00,10,10,,,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,2173,5843,miniature_pinscher,0.456092
